날짜,대여 자전거 수,시간(시),온도(°C),습도(%),풍속(m/s),가시거리(10m),태양 복사 에너지(MJ/m²),강수여부,적설여부,계절,공휴일 여부
2018-11-20,1020,21,8.8,37,3.8,1750,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-11-01,2254,18,11.8,43,1.3,1995,0.03,비 아님,눈 아님,가을,공휴일 아님
2018-06-04,244,3,19.6,51,1.0,1923,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-07-22,499,11,33.8,45,1.9,1928,2.74,비 아님,눈 아님,여름,공휴일 아님
2017-12-12,104,6,-11.8,47,2.5,1973,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-07-25,2039,19,31.7,60,2.3,1492,0.23,비 아님,눈 아님,여름,공휴일 아님
2018-10-13,1147,22,11.7,60,0.5,1002,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-08-22,214,4,23.6,81,0.8,1943,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-09-27,1636,16,23.6,31,1.1,2000,1.37,비 아님,눈 아님,가을,공휴일 아님
2018-05-27,341,7,17.6,0,1.4,1219,0.34,비 아님,눈 아님,봄,공휴일 아님
2018-04-15,254,2,6.7,80,2.8,1342,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-01-27,103,23,-7.6,42,1.2,1760,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-05-17,186,15,22.8,95,1.6,294,0.11,비,눈 아님,봄,공휴일 아님
2018-05-31,2164,20,23.1,58,2.9,1950,0.06,비 아님,눈 아님,봄,공휴일 아님
2018-08-12,483,10,31.6,51,2.3,1969,2.3,비 아님,눈 아님,여름,공휴일 아님
2018-07-10,174,5,20.6,97,0.6,2000,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-09-21,127,8,17.8,97,2.0,1284,0.09,비,눈 아님,가을,공휴일 아님
2017-12-04,379,11,-0.5,41,4.1,1799,0.94,비 아님,눈 아님,겨울,공휴일 아님
2018-01-06,221,9,-5.8,49,1.4,1728,0.16,비 아님,눈 아님,겨울,공휴일 아님
2018-11-14,1269,20,10.5,52,1.4,1153,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-07-18,1354,23,26.4,76,0.6,959,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-10-11,926,11,11.7,36,4.3,2000,2.28,비 아님,눈 아님,가을,공휴일 아님
2018-11-20,422,1,2.9,43,1.0,1750,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-08-18,969,1,23.9,51,0.9,2000,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-03-13,161,2,5.4,66,0.6,623,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-05-16,562,18,21.9,97,2.1,191,0.08,비 아님,눈 아님,봄,공휴일 아님
2018-03-08,23,1,4.7,86,0.7,717,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-10-10,1445,21,9.9,50,1.2,2000,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-07-10,1142,14,25.5,77,0.8,1957,0.75,비 아님,눈 아님,여름,공휴일 아님
2018-10-26,542,21,10.6,70,2.4,2000,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-06-15,986,0,21.0,70,0.9,2000,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-06-19,937,10,23.7,56,1.6,1074,1.34,비 아님,눈 아님,여름,공휴일 아님
2018-07-17,1340,23,26.6,76,1.6,936,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-09-04,324,2,20.9,96,0.4,970,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-01-20,352,16,6.6,42,3.0,355,0.48,비 아님,눈 아님,겨울,공휴일 아님
2018-09-06,562,23,23.9,71,4.7,1982,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-11-17,733,10,4.7,47,1.2,1788,1.22,비 아님,눈 아님,가을,공휴일 아님
2018-01-14,81,8,-3.8,79,0.8,412,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-05-08,2142,18,20.7,40,1.4,2000,1.06,비 아님,눈 아님,봄,공휴일 아님
2018-06-23,540,3,22.0,42,0.2,1891,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-09-15,302,3,21.6,80,1.2,2000,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-11-30,456,1,1.3,63,2.0,1379,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-04-05,207,8,6.7,94,2.7,1127,0.05,비,눈 아님,봄,공휴일 아님
2018-01-16,207,1,1.2,64,0.7,455,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-06-20,1030,0,19.7,71,2.0,1330,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-08-28,281,3,22.9,93,0.6,2000,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-07-15,632,2,25.1,85,1.1,1379,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-07-14,1433,17,31.5,53,3.7,1974,2.02,비 아님,눈 아님,여름,공휴일 아님
2018-03-26,98,5,5.4,97,1.5,38,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-05-15,1951,17,28.5,43,1.7,1404,1.06,비 아님,눈 아님,봄,공휴일 아님
2018-11-26,795,9,3.1,77,0.9,457,0.4,비 아님,눈,가을,공휴일 아님
2018-09-09,928,10,22.9,45,1.5,2000,2.1,비 아님,눈 아님,가을,공휴일 아님
2018-07-15,810,13,31.4,53,3.2,1695,3.28,비 아님,눈 아님,여름,공휴일 아님
2018-07-03,1365,23,26.4,78,0.3,2000,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-11-18,759,19,7.9,45,1.0,1602,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-03-13,103,3,5.5,62,0.6,722,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-06-07,3221,18,25.6,57,2.7,1217,0.96,비 아님,눈 아님,여름,공휴일 아님
2018-09-27,1404,15,23.4,35,1.4,2000,1.39,비 아님,눈 아님,가을,공휴일 아님
2018-05-11,1881,8,13.1,78,1.2,330,0.41,비 아님,눈 아님,봄,공휴일 아님
2018-03-21,333,12,4.8,51,2.2,1715,1.12,비 아님,눈 아님,봄,공휴일 아님
2018-10-08,1196,23,13.5,55,0.5,2000,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-05-06,1016,23,15.9,83,0.6,2000,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-03-01,460,16,1.4,33,4.8,1480,1.98,비 아님,눈 아님,봄,공휴일
2018-10-20,921,9,10.4,60,1.3,1326,0.99,비 아님,눈 아님,가을,공휴일 아님
2018-04-19,367,6,7.6,55,1.2,1021,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-07-08,1252,23,24.6,60,2.6,2000,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-03-27,127,3,8.1,71,0.9,378,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-05-23,25,1,15.3,97,3.2,178,0.0,비,눈 아님,봄,공휴일 아님
2018-09-09,1291,22,21.8,54,1.6,2000,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-02-08,277,20,-2.8,40,1.5,1593,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-05-16,243,11,22.7,93,4.8,832,0.17,비 아님,눈 아님,봄,공휴일 아님
2018-08-26,600,2,22.1,84,0.6,2000,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-06-20,336,5,19.1,83,2.0,457,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-07-22,1478,19,34.5,47,2.8,1762,0.42,비 아님,눈 아님,여름,공휴일 아님
2018-08-21,2057,21,26.8,72,0.4,1985,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-03-15,15,7,14.3,97,0.3,189,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-08-22,1556,22,32.1,47,2.0,2000,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-03-09,834,17,8.9,46,1.8,789,1.0,비 아님,눈 아님,봄,공휴일 아님
2018-03-03,329,9,2.2,30,1.5,1513,0.81,비 아님,눈 아님,봄,공휴일 아님
2018-03-03,354,10,5.1,27,1.2,1563,1.54,비 아님,눈 아님,봄,공휴일 아님
2018-04-19,996,14,20.5,17,3.1,1512,2.83,비 아님,눈 아님,봄,공휴일 아님
2018-09-22,458,3,18.8,90,1.0,1191,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-04-30,1075,7,15.1,78,1.5,354,0.06,비 아님,눈 아님,봄,공휴일 아님
2018-11-05,520,0,10.1,75,0.0,922,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-08-04,289,6,29.1,63,1.6,1818,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-07-21,1132,0,27.5,73,1.1,1834,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-06-13,1747,12,24.5,56,2.3,1094,1.74,비 아님,눈 아님,여름,공휴일 아님
2018-10-17,1493,21,10.8,53,0.9,2000,0.0,비 아님,눈 아님,가을,공휴일 아님
2017-12-04,391,13,0.0,30,5.4,1938,1.17,비 아님,눈 아님,겨울,공휴일 아님
2018-03-27,960,17,18.4,54,3.2,605,1.05,비 아님,눈 아님,봄,공휴일 아님
2018-05-03,832,23,10.6,62,2.1,1694,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-05-03,1663,19,13.3,49,3.6,1919,0.45,비 아님,눈 아님,봄,공휴일 아님
2018-11-23,719,14,6.3,16,2.9,2000,1.67,비 아님,눈 아님,가을,공휴일 아님
2018-02-23,32,3,0.9,97,1.2,243,0.0,비,눈,겨울,공휴일 아님
2018-07-24,2300,18,34.9,53,2.2,1296,0.86,비 아님,눈 아님,여름,공휴일 아님
2018-03-16,85,5,5.2,60,2.0,2000,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-11-16,995,20,7.6,76,3.9,603,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-06-07,967,11,23.4,62,1.8,603,2.87,비 아님,눈 아님,여름,공휴일 아님
2018-09-10,1463,7,18.9,63,1.8,2000,0.09,비 아님,눈 아님,가을,공휴일 아님
2018-08-28,31,13,24.6,97,0.5,765,0.1,비,눈 아님,여름,공휴일 아님
2018-09-15,1077,15,25.2,71,0.2,2000,0.41,비 아님,눈 아님,가을,공휴일 아님
2018-03-31,1542,15,18.9,28,3.7,1769,2.09,비 아님,눈 아님,봄,공휴일 아님
2018-09-09,1930,20,22.9,58,2.6,2000,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-11-19,991,7,3.4,73,1.1,1012,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-04-23,42,17,9.4,95,1.9,660,0.11,비,눈 아님,봄,공휴일 아님
2018-06-28,594,6,22.0,90,0.4,373,0.04,비,눈 아님,여름,공휴일 아님
2018-06-22,1137,0,20.7,67,1.9,885,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-09-22,875,1,19.5,83,1.5,1459,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-09-09,803,9,20.4,51,1.8,2000,1.43,비 아님,눈 아님,가을,공휴일 아님
2018-07-12,976,14,27.8,76,3.1,1517,1.0,비 아님,눈 아님,여름,공휴일 아님
2018-02-22,383,9,-1.9,51,0.9,1654,0.58,비 아님,눈 아님,겨울,공휴일 아님
2018-08-31,1329,23,23.8,81,0.6,1893,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-01-06,48,5,-6.1,64,1.0,1231,0.0,비 아님,눈 아님,겨울,공휴일 아님
2017-12-15,320,20,0.9,42,1.2,1113,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-11-19,839,15,11.1,35,1.9,861,1.11,비 아님,눈 아님,가을,공휴일 아님
2018-07-20,1869,21,29.8,59,1.4,2000,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-01-23,55,3,-8.6,68,3.3,2000,0.0,비 아님,눈,겨울,공휴일 아님
2018-02-17,223,18,-0.3,17,1.9,2000,0.2,비 아님,눈 아님,겨울,공휴일
2018-06-17,1422,12,24.8,56,0.9,530,1.57,비 아님,눈 아님,여름,공휴일 아님
2018-10-15,152,4,11.0,82,0.1,951,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-04-29,1060,11,19.6,28,2.0,1695,2.79,비 아님,눈 아님,봄,공휴일 아님
2018-08-06,1371,22,30.1,72,0.4,1806,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-03-10,91,4,0.9,81,0.6,620,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-10-21,206,4,8.8,71,0.9,1516,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-08-13,651,14,33.6,55,1.1,1375,0.94,비 아님,눈 아님,여름,공휴일 아님
2018-08-17,842,1,23.4,47,2.1,2000,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-04-18,1918,18,16.6,33,3.4,1182,0.86,비 아님,눈 아님,봄,공휴일 아님
2018-09-10,2518,19,24.4,47,2.0,2000,0.05,비 아님,눈 아님,가을,공휴일 아님
2018-04-26,1891,19,15.2,45,3.3,1138,0.24,비 아님,눈 아님,봄,공휴일 아님
2018-10-25,1316,22,13.6,56,1.0,1611,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-01-16,276,12,5.2,52,1.2,349,0.45,비 아님,눈 아님,겨울,공휴일 아님
2018-11-12,785,11,10.3,40,0.7,1672,1.66,비 아님,눈 아님,가을,공휴일 아님
2018-09-11,1240,23,20.9,53,1.8,2000,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-06-21,1147,13,27.3,33,3.4,1921,3.42,비 아님,눈 아님,여름,공휴일 아님
2018-08-06,258,5,28.3,83,1.7,969,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-07-28,741,13,34.2,58,1.8,933,1.33,비 아님,눈 아님,여름,공휴일 아님
2018-05-02,327,21,10.5,94,2.8,1627,0.0,비,눈 아님,봄,공휴일 아님
2018-03-15,9,4,15.1,86,2.1,877,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-06-15,1726,16,26.5,45,1.6,2000,1.91,비 아님,눈 아님,여름,공휴일 아님
2018-10-28,645,19,8.4,85,1.2,2000,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-05-09,2034,17,21.3,34,2.7,1967,1.82,비 아님,눈 아님,봄,공휴일 아님
2018-08-03,1105,17,35.8,49,3.9,1633,1.52,비 아님,눈 아님,여름,공휴일 아님
2018-09-03,434,10,23.3,89,0.7,1716,0.2,비,눈 아님,가을,공휴일 아님
2018-11-18,905,13,9.9,37,2.1,1900,1.32,비 아님,눈 아님,가을,공휴일 아님
2018-02-09,319,16,6.0,28,1.7,1183,1.03,비 아님,눈 아님,겨울,공휴일 아님
2018-07-05,827,10,25.6,75,1.1,1028,1.22,비 아님,눈 아님,여름,공휴일 아님
2018-02-24,363,12,4.0,37,1.4,763,1.75,비 아님,눈 아님,겨울,공휴일 아님
2018-02-13,158,0,-5.0,60,1.8,1995,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-06-17,304,4,19.4,82,0.9,531,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-04-19,42,1,9.3,45,0.8,1263,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-08-21,957,15,29.5,57,2.0,2000,2.1,비 아님,눈 아님,여름,공휴일 아님
2018-07-21,735,12,34.2,35,1.8,1528,3.14,비 아님,눈 아님,여름,공휴일 아님
2018-02-05,433,8,-11.5,40,2.8,2000,0.02,비 아님,눈 아님,겨울,공휴일 아님
2018-02-10,151,19,-3.1,14,5.1,2000,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-09-13,1200,15,27.8,49,1.4,1963,1.97,비 아님,눈 아님,가을,공휴일 아님
2018-09-05,493,2,20.6,72,0.9,2000,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-08-07,1664,22,29.8,75,1.4,1609,0.0,비 아님,눈 아님,여름,공휴일 아님
2017-12-21,169,10,-3.0,71,0.7,608,0.67,비 아님,눈,겨울,공휴일 아님
2018-10-11,991,14,13.4,32,4.9,2000,1.78,비 아님,눈 아님,가을,공휴일 아님
2018-04-26,239,3,11.3,66,1.0,1506,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-04-23,233,23,9.8,87,1.9,2000,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-09-03,321,2,24.3,68,1.0,2000,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-07-21,477,3,26.1,74,0.1,1683,0.0,비 아님,눈 아님,여름,공휴일 아님
2017-12-02,308,1,-2.2,86,0.6,990,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-10-29,737,12,10.8,49,2.7,2000,1.45,비 아님,눈 아님,가을,공휴일 아님
2018-03-11,289,9,3.9,77,2.0,263,0.65,비 아님,눈 아님,봄,공휴일 아님
2018-04-17,406,6,6.9,57,0.5,1775,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-02-03,205,16,-4.2,31,3.5,1974,1.42,비 아님,눈 아님,겨울,공휴일 아님
2018-10-16,854,10,14.4,45,0.6,1206,1.28,비 아님,눈 아님,가을,공휴일 아님
2018-09-01,812,8,22.3,64,1.7,2000,0.75,비 아님,눈 아님,가을,공휴일 아님
2018-05-13,220,7,13.7,98,1.6,468,0.1,비 아님,눈 아님,봄,공휴일 아님
2018-04-22,63,18,16.1,73,1.3,1298,0.11,비,눈 아님,봄,공휴일 아님
2018-01-10,259,19,-8.5,35,2.9,2000,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-03-21,184,15,2.2,85,1.3,2000,0.41,비,눈 아님,봄,공휴일 아님
2018-02-15,92,23,-2.5,31,1.4,1996,0.0,비 아님,눈 아님,겨울,공휴일
2018-07-28,632,12,33.6,62,1.9,820,1.35,비 아님,눈 아님,여름,공휴일 아님
2018-10-19,1191,9,11.1,53,1.0,2000,1.05,비 아님,눈 아님,가을,공휴일 아님
2018-08-31,436,6,22.9,83,0.0,1239,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-08-30,982,15,27.2,69,3.5,963,0.95,비 아님,눈 아님,여름,공휴일 아님
2018-07-06,2273,8,23.2,60,1.7,2000,0.58,비 아님,눈 아님,여름,공휴일 아님
2018-01-15,333,22,3.0,61,1.6,460,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-04-17,1112,12,18.0,26,2.2,1459,3.03,비 아님,눈 아님,봄,공휴일 아님
2018-08-04,901,17,34.3,48,3.4,2000,1.82,비 아님,눈 아님,여름,공휴일 아님
2018-08-30,846,9,25.0,92,1.1,782,0.39,비 아님,눈 아님,여름,공휴일 아님
2018-08-13,1657,8,28.0,78,1.1,865,0.74,비 아님,눈 아님,여름,공휴일 아님
2018-05-18,185,12,16.6,96,0.8,430,0.34,비 아님,눈 아님,봄,공휴일 아님
2017-12-09,237,2,-4.7,50,0.7,1983,0.0,비 아님,눈 아님,겨울,공휴일 아님
2017-12-27,315,19,-5.5,31,2.1,2000,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-04-17,1320,21,11.7,31,2.6,1617,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-04-09,1362,20,11.7,34,0.9,1393,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-04-29,820,23,15.2,51,1.0,858,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-09-29,1781,21,20.1,54,1.2,2000,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-06-01,963,0,20.1,63,1.1,1698,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-11-30,837,16,7.2,23,1.5,1945,0.72,비 아님,눈 아님,가을,공휴일 아님
2018-03-02,284,23,0.3,38,0.2,1895,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-07-09,71,12,20.7,83,0.6,1244,0.32,비 아님,눈 아님,여름,공휴일 아님
2018-05-05,1360,22,19.1,61,2.7,1830,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-01-10,217,12,-5.6,44,4.5,1830,1.1,비 아님,눈,겨울,공휴일 아님
2017-12-30,42,23,1.4,92,1.9,73,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-10-31,402,6,3.6,75,0.8,2000,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-05-14,1997,8,13.8,79,0.9,313,0.44,비 아님,눈 아님,봄,공휴일 아님
2018-03-27,1020,19,15.0,67,2.6,452,0.07,비 아님,눈 아님,봄,공휴일 아님
2018-03-17,562,22,7.0,55,2.7,1041,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-05-19,2355,17,24.5,35,1.8,1927,1.93,비 아님,눈 아님,봄,공휴일 아님
2017-12-02,219,8,-4.2,79,2.1,1436,0.01,비 아님,눈 아님,겨울,공휴일 아님
2018-09-15,580,2,21.7,78,1.0,2000,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-05-21,1135,7,12.3,0,0.9,1989,0.48,비 아님,눈 아님,봄,공휴일 아님
2018-09-24,105,5,14.4,66,0.3,2000,0.0,비 아님,눈 아님,가을,공휴일
2018-02-09,422,17,4.8,38,3.0,1582,0.47,비 아님,눈 아님,겨울,공휴일 아님
2018-03-27,1201,8,9.3,62,0.6,519,0.25,비 아님,눈 아님,봄,공휴일 아님
2018-03-03,1025,14,14.4,14,1.4,1833,2.66,비 아님,눈 아님,봄,공휴일 아님
2018-05-07,1912,20,20.9,61,2.7,1523,0.01,비 아님,눈 아님,봄,공휴일 아님
2018-05-13,189,2,14.5,97,2.9,359,0.0,비,눈 아님,봄,공휴일 아님
2018-09-04,822,10,23.1,73,3.1,2000,2.24,비 아님,눈 아님,가을,공휴일 아님
2018-11-20,1857,18,9.1,31,2.0,1932,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-07-02,28,1,21.3,97,1.0,1451,0.0,비,눈 아님,여름,공휴일 아님
2018-07-14,537,7,24.9,81,0.3,1289,0.24,비 아님,눈 아님,여름,공휴일 아님
2018-05-07,1970,14,24.1,42,1.2,1770,1.93,비 아님,눈 아님,봄,공휴일 아님
2018-08-02,1881,18,36.7,47,2.5,1803,0.99,비 아님,눈 아님,여름,공휴일 아님
2018-04-15,797,11,11.8,57,2.6,1041,2.18,비 아님,눈 아님,봄,공휴일 아님
2018-07-23,2112,19,32.6,58,3.2,1962,0.45,비 아님,눈 아님,여름,공휴일 아님
2018-08-15,627,14,37.2,38,0.9,1976,1.96,비 아님,눈 아님,여름,공휴일
2018-05-14,1433,16,24.3,54,2.6,346,1.81,비 아님,눈 아님,봄,공휴일 아님
2018-03-05,533,21,3.1,59,1.5,2000,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-11-28,287,6,2.6,33,1.5,1185,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-01-28,104,9,-7.8,41,1.8,1923,0.17,비 아님,눈 아님,겨울,공휴일 아님
2017-12-31,163,19,0.0,31,2.2,2000,0.0,비 아님,눈 아님,겨울,공휴일
2018-05-29,2154,18,23.1,68,2.9,1506,0.42,비 아님,눈 아님,봄,공휴일 아님
2018-07-20,327,5,24.9,83,0.3,1207,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-11-07,194,6,11.0,91,1.0,124,0.0,비,눈 아님,가을,공휴일 아님
2018-09-02,179,5,20.6,65,1.1,2000,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-08-04,690,15,34.7,48,3.6,1973,2.47,비 아님,눈 아님,여름,공휴일 아님
2018-08-29,867,9,25.8,79,2.7,1963,0.3,비 아님,눈 아님,여름,공휴일 아님
2018-10-24,1464,21,12.1,67,1.0,1977,0.0,비 아님,눈 아님,가을,공휴일 아님
2017-12-29,210,2,0.5,63,1.0,691,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-09-11,1868,22,21.6,52,1.9,2000,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-07-01,60,6,22.3,93,0.6,1262,0.01,비,눈 아님,여름,공휴일 아님
2018-05-12,669,1,15.9,51,1.8,866,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-02-14,461,15,8.7,48,4.1,767,1.68,비 아님,눈 아님,겨울,공휴일 아님
2018-09-08,1675,22,21.5,51,2.0,2000,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-11-25,142,7,1.3,96,0.9,198,0.0,비 아님,눈,가을,공휴일 아님
2018-10-16,1203,15,19.9,31,2.0,1613,1.57,비 아님,눈 아님,가을,공휴일 아님
2018-07-09,575,9,21.1,72,1.0,1982,0.52,비 아님,눈 아님,여름,공휴일 아님
2018-02-26,428,12,6.9,28,1.1,1301,2.35,비 아님,눈 아님,겨울,공휴일 아님
2018-10-12,225,3,6.5,69,0.3,1981,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-02-26,444,13,8.1,26,1.2,1422,2.48,비 아님,눈 아님,겨울,공휴일 아님
2018-05-27,1579,13,24.3,37,2.3,1583,2.22,비 아님,눈 아님,봄,공휴일 아님
2018-06-29,227,3,22.3,96,1.2,290,0.0,비,눈 아님,여름,공휴일 아님
2018-02-03,192,12,-6.0,38,3.4,1930,2.04,비 아님,눈 아님,겨울,공휴일 아님
2018-06-12,3404,18,24.9,53,3.6,2000,1.28,비 아님,눈 아님,여름,공휴일 아님
2018-04-19,795,11,16.1,23,2.5,1361,2.52,비 아님,눈 아님,봄,공휴일 아님
2018-07-07,2232,20,24.6,51,1.7,2000,0.07,비 아님,눈 아님,여름,공휴일 아님
2017-12-15,451,19,0.6,41,1.2,1550,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-01-30,60,21,-1.6,91,1.3,508,0.0,비,눈,겨울,공휴일 아님
2018-11-10,1094,13,15.9,48,2.7,538,1.87,비 아님,눈 아님,가을,공휴일 아님
2018-04-15,110,4,6.0,84,1.7,951,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-08-19,1016,23,27.5,60,0.3,2000,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-07-26,602,6,27.4,77,0.7,1113,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-02-11,91,23,-7.0,49,3.4,1984,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-11-05,790,10,11.8,59,0.9,616,1.23,비 아님,눈 아님,가을,공휴일 아님
2018-09-13,240,4,20.7,69,1.3,2000,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-02-12,244,20,-4.7,55,1.7,2000,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-01-19,342,20,1.2,51,0.6,1544,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-02-17,39,6,-6.2,32,2.5,2000,0.0,비 아님,눈 아님,겨울,공휴일
2018-03-22,75,4,1.3,87,2.2,937,0.0,비 아님,눈 아님,봄,공휴일 아님
